Amazon,Morbius,11.65,1,https://www.amazon.com/Morbius-Blu-ray-Jared-Leto/dp/B09WWWCDGS/ref=sr_1_3?keywords=morbius&qid=1662682052&sprefix=morbi%2Caps%2C100&sr=8-3
Amazon,HTC VIVE Pro Virtual Reality System,1100.0,800,https://www.amazon.com/HTC-VIVE-Virtual-Reality-System-PC/dp/B07B9WPR7G/ref=sr_1_4?keywords=htc%2Bvive&qid=1662683321&sprefix=htc%2Bvive%2Caps%2C113&sr=8-4&th=1
Amazon,Dr. Martens Unisex 1460 Slip Resistant Service Boots,159.99,100,https://www.amazon.com/Dr-Martens-Unisex-8-Tie-Medium/dp/B079RLQ5PS/ref=sr_1_13?crid=TKATSALQ5BA3&keywords=doc%2Bmartens&qid=1662435781&sprefix=doc%2B%2Caps%2C172&sr=8-13&th=1&psc=1
Amazon,The Boss Baby 2-Movie Collection [DVD],13.99,1,https://www.amazon.com/Boss-Baby-2-Movie-Collection-DVD/dp/B09856WDDN/ref=sr_1_1?crid=3C99XS5IJ61DA&keywords=boss+baby+dvd&qid=1663018465&sprefix=boss+baby+dvd%2Caps%2C99&sr=8-1
Amazon,The Boss Baby 2-Movie Collection [DVD],13.99,1,https://www.amazon.com/Boss-Baby-2-Movie-Collection-DVD/dp/B09856WDDN/ref=sr_1_1?crid=3C99XS5IJ61DA&keywords=boss+baby+dvd&qid=1663018465&sprefix=boss+baby+dvd%2Caps%2C99&sr=8-1
Amazon,"Fire TV Stick 4K Max streaming device, Wi-Fi 6, Alexa Voice Remote (includes TV controls)",39.99,20,https://www.amazon.com/fire-tv-stick-4k-max-with-alexa-voice-remote/dp/B08MQZXN1X/?_encoding=UTF8&pd_rd_w=F39WZ&content-id=amzn1.sym.64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_p=64be5821-f651-4b0b-8dd3-4f9b884f10e5&pf_rd_r=5JEASTNK2DTM88TCVS83&pd_rd_wg=LED7d&pd_rd_r=5c2993de-740d-42d2-9a91-5b28ca2ea572&ref_=pd_gw_crs_zg_bs_541966
